Município,CNES,Nome da UBS,Calendário vacinal afixado em local visível,Há controle de acesso por meio de chave ou senha à área das vacinas,A sala de vacina é utilizada exclusivamente para este fim,Marque quais dos itens abaixo estão FALTANDO na sala de vacina inspecionada,Materiais perfurocortantes são descartados adequadamente,As seringas e agulhas estão em recipientes fechados e limpos,Sala de vacina climatizada,Sala de vacina dispõe de paredes e pisos laváveis e de fácil higienização,O equipamento de refrigeração está susceptível à luz solar direta,Como é registrada a data de abertura do frasco em vacinas multidose,Foi verificada a falta de quais vacinas listadas abaixo,Existem caixas térmicas/isopores sendo utilizadas para outras finalidades,A temperatura interna das caixas térmicas/isopor com vacinas está sendo monitorada continuamente,Tipos de equipamentos utilizados para estocagem das vacinas,Equipamento de armazenamento exclusivo para as vacinas,Tomada elétrica é exclusiva do equipamento,Equipamento mal conservado ou com problemas de funcionamento,Mnutenção dentro da data de validade,Painel de exibição de temperatura funcional,Temperatura interna do equipamento está sendo monitorada por termômetro,Temperatura no painel do equipamento entre 2°C e 8°C,Mecanismo de proteção contra queda de energia,Anotações diárias da temperatura em formulário próprio,Houve alteração anormal da temperatura do equipamento que armazena as vacinas,Como é feito o registro da vacinação,Controle pela ESF do acompanhamento das crianças de 0-1 ano de idade com vacinação em atraso,Agentes da ESF realizaram busca ativa de crianças de 0-1 ano com vacinação em atraso em abril/2023,Quantitativo de crianças de 0-1 ano de idade cadastradas na UBS,Quantitativo de crianças de 0-1 ano de idade com calendário vacinal em atraso em abril/2023,Documentos da última supervisão realizada pela Gestão de saúde municipal nas salas de vacinação,Documentos da última manutenção nos equipamentos de refrigeração,Documentos da designação formal do responsável técnico,Cobertura Vacinal
Goiana,7353723,UBS MALVINAS,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,0.95015
Agrestina,9399828,UBS AGRESTINA XII MARCOS FLORÊNCIO,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,1,1.0,0,1,0.77385
Goiana,2428059,UBS Ponta de Pedras,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,0,1,0.95015
Ipubi,5446473,ESF SERROLANDIA II,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,0,1.0,1,0,1,0,1.0,1,1,0.993925
Tacaratu,6436854,ESF IV Alto da Boa Vista,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,0,1.0,0,0,1,1,1.0,0,0,1.036425
Ipubi,5870054,ESF SERRALANDIA III,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,1,0,1,0,1.0,1,1,0.993925
Goiana,7328117,UBS UBU,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,1,1.0,0,1,0.95015
Belém do São Francisco,2703904,ESF RIACHO PEQUENO,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,0,0.0,0,1,0.65405
Escada,6633226,UNIDADE DE SAUDE DA FAMILIA VALE VERDE,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0.5,1,1.0,1,1,1,1,1.0,0,1,0.7222
Goiana,7532008,UBS Boa Vista,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1.0,1,1.0,1,1,1,0,1.0,0,1,0.95015
Ipubi,2713667,ESF SERRA BRANCA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,0,1.0,1,0,1,0,1.0,1,1,0.993925
Tacaratu,5294371,ESF II Caraibeiras,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,0,0,1,1,1.0,0,0,1.036425
Goiana,2351404,UBS SÃO LOURENÇO,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,0,1,0.95015
Belém do São Francisco,6998453,UBS ANIBAL LUSTOSA SOBRINHO,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,0.5,0,0,1,0,1.0,0,1,0.65405
Ipubi,2713691,ESF PAJEU,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1.0,0,1.0,1,0,1,0,1.0,1,1,0.993925
Escada,2712679,UNIDADE DE SAUDE DA FAMILIA USINA MASSAUASSU,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0.5,1,1.0,1,1,1,1,0.0,0,1,0.7222
Goiana,2428083,UBS BARRO VERMELHO,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,0,1,1,0,1.0,1,1,0.95015
Inajá,6755550,ARMANDO TIMOTEO,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,0,0,1,0,0.0,1,0,0.9023749999999999
Goiana,2351382,UBS Barra de Catuama,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,0,1,0.95015
Tacaratu,6572049,ESF VI João de Souza Oliveira,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1.0,0,1.0,0,0,1,0,1.0,0,0,1.036425
Ipubi,2713713,ESF TORRE,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,0,1.0,1,0,1,0,1.0,1,1,0.993925
Agrestina,2433982,UBS DA 21 DE ABRIL PEDRO SOARES LEITE PEDRO CARLOTA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,1.0,1,1,1,1,1.0,1,1,0.77385
Goiana,3194981,UBS ESTRADA DE CIMA,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,0.95015
Jurema,9330186,PSF JOSÉ RODRIGUES DE ANDRADE,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1.0,0,1.0,0,0,1,1,0.0,1,0,0.862375
Ferreiros,5552680,Pedro Tavares de Melo,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,1,1,1,0.0,0,1,1.1016249999999999
Goiana,2428091,UBS Nova Divisão,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,0.95015
Escada,7683855,UNIDADE SAUDE DA FAMILIA JAGUARIBE,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0.5,0,1.0,1,0,1,1,0.0,0,1,0.7222
Ferreiros,2353113,Otoniel Dias de Araújo,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,1,1,1,0.0,1,0,1.1016249999999999
Inajá,3916723,TENENTE DOMINGOS GOMES,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,1,0,0.9023749999999999
Agrestina,2433990,UBS MARIA ALICE DAMASCENO ALVES,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,1.0,1,1,1,1,0.0,1,1,0.77385
Goiana,2351447,UBS Três Viúvas,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,0,1,0.95015
Ferreiros,6238009,Vereador Diogenes Felix da Paiva,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,1.0,1,0,1.1016249999999999
Goiana,3195074,UBS Bom Jesus,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,0.95015
Ferreiros,235032,Heleno Alfredo de Santana,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,1,1,1,1.0,0,0,1.1016249999999999
Ferreiros,9398015,Maria Lúcia da Silva,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,1.0,1,1,1.1016249999999999
Agrestina,2433907,UBS BARRA DO JARDIM - DOLORES MENDES,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,0.0,1,1,0.77385
Goiana,2351390,UBS Carrapicho,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,0.95015
Inajá,3996913,TIMBURUNA,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,0.0,1,0,0.9023749999999999
São Lourenço da Mata,2635879,PREGO,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1.0,1,0.5,0,0,1,1,1.0,0,1,0.674825
Santa Cruz do Capibaribe,3262812,UBS Dona Dom,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,0,1.0,0,1,1.03515
Jurema,3908259,PSF ZONA DA MATA,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,0.5,0,0,1,1,0.0,1,0,0.862375
Itaíba,2704226,JOSE SEVERIANO DOS SANTOS,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,1.0,0,0,1.049225
Itaíba,5246687,EDVALDO RAMOS PITA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,1.0,0,0,1.049225
São Lourenço da Mata,2712571,ROSINA LABANCA II,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,0.5,0,0,1,1,0.5,0,1,0.674825
Itaíba,2631938,JOSE MIGUEL DO AMARAL,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1.0,1,1.0,0,0,1,0,1.0,1,0,1.049225
Itaíba,2704218,MARIA CONRADAS DA SILVA,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,1.0,1,0,1.049225
Itaíba,2704196,LUANA MARIA MARTINS,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,1.0,1,0,1.049225
São Lourenço da Mata,7167229,TIUMA II,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1.0,0,0.5,0,0,1,1,1.0,0,1,0.674825
Itaíba,2704188,MARIA SIRINA DA LUZ,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,1.0,1,0,1.049225
Itaíba,6131700,JOSE APOLINARIO,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,0,1.0,1,0,1.049225
Abreu e Lima,2713985,USF EMBRIOES,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,1,1,0,1.0,0,0,0.2504
Amaraji,2714310,PSF DEMARCACAO,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1.0,1,1.0,0,1,1,1,1.0,0,1,0.8511
Abreu e Lima,9169148,USF VILA MILITAR,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,1,1,0,1.0,0,0,0.2504
Tacaimbó,3989933,UBS JOSÉ MAGALHÃES FULCO,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,0.7958
Tacaimbó,9735682,UBS PORTELINHA - ACS ERICK OLIVEIRA DE MELO,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,0.7958
Tacaimbó,5737176,UBS FRANCISCO QUIRINO DA SILVA,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,0.7958
Tacaimbó,3525775,UBS MOACIR DE CARVALHO CAMPOS,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,0.7958
Igarassu,6013732,UBS MAGDA COSTA,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,0,0.5,0,0,1,1,0.0,0,0,0.711575
Petrolina,2429675,UBS Km 25,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,0,1,0,0.0,0,0,0.8169249999999999
Petrolina,2429616,Anália Batista,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,0,1,1,0.0,0,0,0.8169249999999999
Petrolina,2429799,UBS Ricardo Soares Coelho,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,0,1,0,0.0,0,0,0.8169249999999999
Petrolina,9690190,UBS Jardim Petrópolis,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,0,1,1,0.0,0,0,0.8169249999999999
Petrolina,2429705,UBS Beatriz Luz de Alencar,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,0,1,0,0.0,0,0,0.8169249999999999
Petrolina,5321697,UBS Josefa de Souza Silva,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,0,1,0,0.0,0,0,0.8169249999999999
Calçado,6194850,Antonio Macena de Lima,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,0,0,1,1,0.0,0,0,1.05535
Calçado,7484984,Vital José de Souza,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,1,0.0,0,0,1.05535
Calçado,6394019,Leopoldo Veloso,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1.0,1,1.0,0,0,1,1,0.0,0,0,1.05535
Calçado,2350998,Maria Alves Feitosa,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,0,0,1,1,0.0,0,0,1.05535
São Bento do Una,6204554,UBS DA BALANÇA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,0.981125
São Bento do Una,2714442,USF DA RUA NOVA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,0.981125
São Bento do Una,6204546,UBS ALTO SANTIAGO,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,0,1,0.981125
São Bento do Una,9862781,UBS TERREIROS,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,0,0.981125
São Bento do Una,2352214,UBS DO GAMA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,0.981125
São Bento do Una,2352184,UBS QUEIMADA GRANDE,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,0.981125
São Bento do Una,2352176,UBS PIMENTA,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,0.981125
São Bento do Una,2352168,UBS ESPIRITO SANTO,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,0.981125
São Bento do Una,9800123,UBS TAMANDUÁ,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,0.981125
São Bento do Una,2352192,UBS JURUBEBA,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,0.981125
São Bento do Una,2714450,UBS SANTO AFONSO,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,0,1,0.981125
Igarassu,2637650,USF NOVA CRUZ II,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1.0,0,0.5,0,0,1,1,0.0,0,0,0.711575
Santa Cruz,2715554,UBS BULANDEIRA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,0,1,0.9026000000000001
Santa Cruz,5919886,UBS VILA NOVA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,0,1,0.9026000000000001
Igarassu,2637685,ESF SANDRA RUFINO,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0.5,0,0.5,0,0,1,1,0.0,0,0,0.711575
Petrolina,2429934,UBS Dr. Manoel Possídio,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,0,1,0,0.0,0,0,0.8169249999999999
Petrolina,214744,UBS Eloi Dantas Neto,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,0,1,1,0.0,0,0,0.8169249999999999
Moreno,2343851,PSF Massaranduba,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,0.833475
Moreno,7390319,USF Maria Cristina de Souza Leao,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1.0,1,0.5,0,0,1,1,0.0,0,0,0.833475
Moreno,2766809,PSF ALTO DO SANTO ANTÔNIO,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,0.833475
Santa Cruz,3849880,USF DE PIRANHAS,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,1,1.0,0,1,0.9026000000000001
Moreno,2343770,UBS Enfermeiro Braz Jose da Silva,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,0,0,1,1,0.0,0,0,0.833475
Santa Cruz,6911218,USF DE VILA SÃO FRANCISCO,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,0,1,0.9026000000000001
Moreno,7123086,PSF Carauna,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,0,0,1,1,0.0,0,0,0.833475
Santa Cruz,2715562,USF DE VARZINHA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,0,1,0.9026000000000001
Moreno,6571395,PSF VILA HOLANDESA,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1.0,0,1.0,0,0,1,1,0.0,0,0,0.833475
Moreno,2343819,PSF ALTO DA LIBERDADE,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0.5,0,1.0,0,0,1,1,0.0,0,0,0.833475
Moreno,2343797,PSF HERÁCLITO MONTENEGRO,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,0,0,1,1,0.0,0,0,0.833475
Santa Filomena,2635402,USF DE POCO COMPRIDO,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,1,0.0,1,1,1.105025
Moreno,2766795,PSF ABC,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,0,1.0,0,0,1,1,0.0,0,0,0.833475
Santa Filomena,2635364,USF CENTRO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,1,0.5,1,0,1.105025
Santa Filomena,2635380,USF DE LIVRAMENTO,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,1.0,1,1,1,1,0.5,1,0,1.105025
Igarassu,2637626,ESF SÍTIO LIRA,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0.5,0,0.5,0,0,1,1,0.0,0,0,0.711575
Correntes,2432234,Antônio Marques dos Santos-Pau Amarelo,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,1,1,0.7597499999999999
Correntes,2432226,Vila Briguinha,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,1,0.7597499999999999
Correntes,2432218,Sete de Setembro,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,1,0.7597499999999999
Correntes,3409600,Maria Helena de Lima Gomes,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,1,0.7597499999999999
Brejinho,2353466,UBS Antônio Alves Gomes,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,0,1.0,1,1,1,0,1.0,1,1,0.9730500000000001
Correntes,7150849,Bairro Primavera,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,1,0.7597499999999999
Correntes,2432196,Alto São José,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,1,0.7597499999999999
Brejinho,2353423,PSF Vila de Fátima,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,1.0,1,1,0.9730500000000001
Brejinho,2353458,UBS Rita Ferreira Alves,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,1.0,1,1,0.9730500000000001
Brejinho,9370803,ESF do Alto da Boa Vista,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,1,1,0.9730500000000001
Paranatama,2631814,JOSÉ AMARO,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,0.0,0,1,0.820875
São Lourenço da Mata,2712415,BARRO VERMELHO,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,0.5,0,0,1,1,1.0,0,1,0.674825
Correntes,2632926,Giselma César da Silva,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1.0,1,0.5,1,1,1,0,1.0,1,1,0.7597499999999999
Paranatama,6974589,UBS JOSEFA TEIXEIRA VILELA,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,0.0,0,1,0.820875
Paranatama,2631792,UBS JOÃO LEONEL,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,0.0,0,1,0.820875
Correntes,2432242,Poço Comprido,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,1,1,0.7597499999999999
Correntes,7035209,Adjina Bento da Silva,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,1,1.0,1,1,0.7597499999999999
Itapetim,2348667,ESF Piedade,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0.0,0,1,0.873625
Paranatama,2631806,UBS ALTO DA SERRA,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1.0,1,1,1,0,0.0,0,1,0.820875
Paranatama,2631830,UBS AZEVEM,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,0.0,0,1,0.820875
Itapetim,7534779,UBS Maria Limeira Leite,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,0,1.0,1,1,1,0,0.0,0,1,0.873625
Iguaracy,2712784,Santa Ana,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,0,1.0,1,1,1,1,0.0,1,0,0.947075
Rio Formoso,3980103,Olho D'água I,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1.0,1,0.5,0,0,1,1,0.0,0,1,0.710125
Paranatama,9494898,UBS FLORENTINO BEZERRA,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,0.0,0,1,0.820875
Itapetim,2348675,UBS São Vicente (Raimundo Herculano de Siqueira),1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,0,0.0,1,1,0.873625
Iguaracy,3893057,Sede 01,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1.0,1,1,1,1,0.0,0,0,0.947075
Itapetim,5276535,UBS Amelânia Rocha,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1.0,0,1.0,1,1,1,1,0.0,0,1,0.873625
Itapetim,2635526,UBS Alzira Alves da Costa,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1.0,1,1.0,1,1,1,0,0.0,0,1,0.873625
Iguaracy,2713519,Irajaí,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,0,1.0,1,1,1,1,0.0,1,0,0.947075
